word,tag
taste,VBP
mmmm,NN
basil,VB
vinegar,NN
balsamic,JJ
mediterranean,JJ
basil,NN
fawlty,NN
proud,VB
que,NN
lick,JJ
clean,JJ
concern,NN
raw,JJ
pastuerized,VBN
substitutes,NNS
thick,NN
increase,NN
teenagers,NNS
arrived,VBD
video,JJ
around,RP
asked,VBD
disappoint,NN
mothers,NNS
asked,VBN
teens,NNS
popular,JJ
mom,NN
bert,NN
salmon,NN
steamed,VBD
broccoli,JJ
tonight,VBD
spice,JJ
alittle,NN
sweetness,NN
debe,VBP
middle,NN
east,JJ
eaten,JJ
mejadarah,NN
hundreds,NNS
dozens,VBP
allspice,VBP
curious,JJ
admit,JJ
prejudiced,VBD
countless,JJ
heavily,RB
allspice,JJ
hence,NN
vegetarian,NN
thinned,VBD
bites,NNS
poured,VBD
intense,JJ
peach,NN
freezer,VBP
summer,NN
harvest,NN
keeper,VBP
ashley,VBP
baker,NN
accomodate,VBP
gram,JJ
bag,NN
oregano,NN
scent,NN
savor,NN
bunch,JJ
anu,RB
meals,NNS
hamburgers,NNS
mc,NN
donalds,NNS
lot,JJ
recommend,VBP
macs,NN
christina,VBP
omitted,VBN
thoroughly,RB
solitude,NN
nuked,VBD
soften,VBN
continued,JJ
stovetop,NN
rise,VBP
peace,NN
quiet,JJ
jalapenos,NNS
fetticcine,JJ
alongside,RB
celery,JJ
none,NN
pineapple,NN
packed,JJ
tasty,RB
replaced,VBD
days,NNS
row,VBP
second,JJ
beat,VB
calorie,NN
hard,JJ
stop,NN
eating,NN
double,RB
lali,NN
irish,JJ
ordering,VBG
terribly,RB
whiskey,JJ
good,NN
pushover,NN
wrong,JJ
section,NN
need,VBP
spice,VB
tangy,JJ
lettuce,NN
yogurt,NN
cumin,NNS
leftover,NNS
mixed,VBD
caryn,VBP
patrick,NN
feast,VBD
kiwis,JJ
smallish,NN
tartness,NN
kiwis,NN
complement,NN
coloring,VBG
leaving,VBG
whip,JJ
alternating,VBG
layers,NNS
color,VBP
atop,IN
final,JJ
dollop,NN
elegant,JJ
cookathon,NN
woman,NN
close,JJ
reheat,JJ
follow,JJ
chiles,NNS
cheese,VBP
peeled,VBD
kicked,VBN
notch,NN
mild,VBP
bundt,NN
wondered,VBD
glaze,JJ
works,VBZ
tarynne,VBP
oh,RB
beautifly,NN
troy,JJ
instructions,NNS
dish,VB
hearty,JJ
flax,JJ
crew,VBD
holidays,VBZ
weeks,NNS
secret,JJ
guinness,NN
stout,NN
prunes,NNS
tempted,VBD
substitute,NN
ingredient,NN
found,VBN
flavorful,RBR
garden,JJ
pick,NN
thick,RB
satisfying,NN
cracked,VBD
patricks,NNS
sat,RB
glad,NN
soup,VB
meal,VBP
heather,VBP
feather,NN
colors,NNS
attractive,JJ
kirby,VBZ
cucumber,VBP
english,JJ
cucumber,NN
liberties,NNS
add,RP
cracked,JJ
babygeri,NN
parfaits,NNS
festive,JJ
prepare,JJ
brought,NN
share,NN
everybody,NN
concentrate,NN
juice,RB
lemons,NNS
roma,NN
sliced,VBD
cucumbers,NNS
croutons,NNS
recipenut,VBP
diana,NN
diana,RB
downfall,JJ
doubling,VBG
grow,NN
freeze,VBD
fettuccine,JJ
overall,JJ
feat,JJ
properly,RB
timing,VBG
nailed,VBN
science,NN
mother,RBR
prepared,JJ
sisters,NNS
concerned,VBN
love,IN
ambulance,NN
volunteers,NNS
town,NN
test,NN
enough,NN
survived,VBD
tested,VBD
batches,NNS
walnuts,NNS
pecans,VBZ
baklava,VBP
dorothy,JJ
camping,NN
tortillas,NNS
dijon,JJ
pinwheels,NNS
eaten,VBN
utensils,JJ
camping,VBG
commenting,VBG
wafting,VBG
trailer,NN
thsnks,NNS
jen,NN
gremlin,JJ
fudge,NN
getting,VBG
know,VB
seriously,RB
favorites,NNS
file,JJ
annie,NN
welcome,JJ
type,VB
slight,JJ
tang,NN
pleasing,VBG
broiler,VB
coat,NN
kate,VB
cheesy,JJ
things,NNS
lol,JJ
primavera,NN
dishes,NNS
vegetables,VBZ
cetainly,NN
bite,NN
volume,NN
crunchy,VBP
smooth,JJ
terri,NN
opinions,NNS
read,VBP
game,NN
per,IN
bottom,JJ
chicken,NNS
ritz,NN
sleeves,NNS
tarragon,RB
cayenne,NN
thyme,NN
crumbs,NNS
sidedish,JJ
st,NN
joseph,NN
secret,NN
deserves,VBZ
inez,VBP
heatherfeather,NN
cayenne,JJ
cheaper,JJR
buying,VBG
shelf,PRP
darlene,VBP
fisher,RB
theater,NN
detroit,NN
named,VBN
al,IN
greens,NNS
famous,JJ
deep,JJ
expensive,JJ
flambe,NN
plate,JJ
swirls,NNS
drizzled,VBD
pleased,VBD
charishma,NN
tonkcats,NNS
wolfed,VBD
hot,NNS
rotel,NN
buttery,VBP
melt,NNS
mouth,JJ
marinated,VBD
hrs,JJ
boiled,VBD
asparagus,JJ
jan,NN
sprinkles,NNS
cup,VBP
enchilada,NN
come,VBN
nutrition,NN
facts,NNS
velveeta,NN
cheddar,VBD
film,NN
shortning,VBG
recommended,JJ
better,VB
mark,NN
oriental,JJ
known,VBN
chow,NN
mein,NN
noodles,VBZ
come,VBP
bag,JJ
chinese,JJ
dried,VBN
breast,RB
meat,JJ
drumsticks,NNS
oh,JJ
marinate,NN
fit,NN
crockette,VBZ
slow,JJ
cooker,NN
neckbones,NNS
simmering,VBG
supposed,VBN
unsure,JJ
possibly,RB
altogether,RB
use,RB
yummy,NNS
love,JJ
tropical,JJ
directed,JJ
dale,NN
dishes,VBZ
easter,NN
complimented,VBD
ham,RBR
af,VBZ
brussel,NN
sprouts,NNS
slowly,RB
mellow,JJ
date,NN
tho,NN
corns,VBZ
froze,NN
later,NN
pronounced,VBN
doritos,RB
keeper,VB
doubled,VBN
wonderful,VBP
jar,NN
samuel,VBP
chopped,JJ
jalapino,NN
chilis,NN
ripe,NN
avacados,NN
blender,JJR
tacos,NN
taco,NN
tacos,NNS
chili,JJ
kick,NNS
turns,NNS
bringing,VBG
chose,VBD
bring,JJ
send,VBP
whatever,WDT
fix,RB
fit,JJ
bill,NN
spent,JJ
kinds,NNS
snap,NN
processed,VBN
twin,NNS
log,NN
cabin,NN
maple,NN
splenda,NNS
imagine,NN
whether,IN
according,VBG
concept,NN
audience,NN
adored,VBD
barbarians,NNS
appreciate,VBP
orangy,JJ
deliciousness,NN
fresh,NN
crushed,VBN
spread,VB
ham,JJ
clams,NNS
prawns,NNS
zest,NNP
afraid,JJ
hoped,VBN
come,JJ
easily,RB
matter,RB
greased,VBN
oatmeal,JJ
bake,NN
entire,JJ
loves,VBZ
note,NN
top,VBP
thinking,VBG
charity,NN
function,NN
luck,JJ
babs,NNS
blast,VBD
faster,RBR
mix,VBP
peanuts,NNS
sweetest,VBP
smelling,VBG
seen,VBN
uhhhhh,JJ
miss,NN
claire,NN
dreamy,NN
cupcakes,NNS
stand,VBP
mini,JJ
heb,NN
size,NN
bottom,VBP
wow,NN
marinade,VBD
fire,NN
mild,NN
lb,NN
pulled,VBD
roast,RB
let,VB
rest,VB
reach,VB
perrrrrrrfect,NN
detect,JJ
overbake,VBP
recommend,NN
stick,JJ
subbed,VBN
veggie,JJ
feta,NN
lorac,VBD
repetoire,NN
tumeric,NN
dd,NN
cafe,NN
cedar,NN
marinade,JJ
horseradish,JJ
husband,RB
raved,VBN
future,NN
wannabe,NN
innovative,JJ
toasting,VBG
breadcrumbs,NNS
dose,JJ
cilantro,NN
bay,NN
izzy,JJ
charlotte,NN
j,NN
brats,NNS
sauerkraut,VBP
sarafish,JJ
fritters,NNS
thinking,JJ
frequently,RB
dinner,VBP
agree,NN
die,JJ
made,VB
kraut,NN
mellowed,VBD
additions,NNS
bag,RB
mentioned,VBD
mini,NN
ravindran,NN
awesome,NN
certainly,RB
feel,VBP
mushroom,NN
dairy,NN
cornbread,JJ
available,JJ
corner,NN
stressed,VBN
picky,JJ
eaters,NNS
helping,VBG
quantities,NNS
feed,VBP
complaint,NN
posting,NN
anchovies,NNS
nonfat,RB
evaporated,VBD
skim,NN
vampires,NNS
beware,VBP
hazardous,JJ
heartily,RB
human,JJ
deliciously,RB
garlicky,JJ
olive,VB
prettiest,NN
ginger,JJR
peppercorn,NN
kick,NN
grams,NNS
cubed,VBD
feta,JJ
combo,JJ
thatbobbiegirl,VBP
yet,RB
thank,VB
chuck,NN
longer,RBR
cooks,NNS
liquid,JJ
fall,VB
apart,RB
suggest,JJS
simmer,JJR
eating,VBG
chowder,NN
write,JJ
oz,NN
decreased,VBN
told,JJ
cobbler,NN
berries,NNS
season,NN
blueberries,NNS
soymilk,NN
dairy,VB
thrown,IN
handing,VBG
deserving,JJ
generations,NNS
savoury,NN
gooooood,VBD
soupy,NN
type,NN
dream,NN
milk,JJ
point,NN
slightly,RB
husband,NNS
strong,JJ
seem,VBP
think,JJ
strange,JJ
loins,VBZ
gravy,NN
glaze,FW
loin,NN
boring,NN
coloured,VBD
plates,NNS
shown,VBN
spice,NN
chillies,NNS
campfire,NN
girl,NN
scouts,NNS
cream,RB
option,NN
cheeseball,JJ
disguise,VBP
cheeseball,NN
lend,VBP
disguise,NN
lol,VBZ
knew,NNS
tell,VB
specifically,RB
graham,VBP
chocolate,VB
flavored,JJ
grahams,NNS
spotted,VBD
maid,VBN
stix,NN
baby,NN
teething,VBG
biscuits,NNS
flavored,VBN
scoop,NN
breaking,VBG
purchase,NN
stix,JJ
omitting,VBG
raving,VBG
sorry,NN
halves,NNS
bite,JJ
dusted,VBD
thicken,JJ
medium,NN
cleaned,VBD
deveined,VBN
shrimp,RB
fettuccini,JJ
accurate,VBP
asparagus,NN
spears,NNS
spear,JJ
appeal,VB
buds,NNS
vinegar,IN
stick,VB
clove,NN
brits,NNS
honorary,JJ
subject,JJ
queen,NN
homesick,JJ
life,NN
dates,NNS
amazed,JJ
sun,NN
british,JJ
empire,NN
cookbook,NN
moment,NN
reading,VBG
review,NN
peeling,VBG
trick,JJ
unfortunately,RB
dozen,NN
holding,VBG
kitchen,NN
sink,NN
bounce,NN
gently,RB
strainer,VBZ
eggs,JJ
bump,NN
cracking,VBG
within,IN
shells,VBP
falling,VBG
chance,NN
broken,VBN
gouged,VBN
plenty,VBP
cover,RB
steaks,VBN
boost,NN
fix,JJ
brocolli,NN
preparation,NN
hi,NN
simmered,VBD
couple,JJ
smooth,VBP
packet,NN
lipton,VBD
beefy,JJ
cranberry,NN
mildly,RB
tangy,VBD
normally,RB
sorry,VBP
spoon,NN
ceasar,NN
balsamic,VBD
gives,VBZ
legal,JJ
table,NN
dave,NN
let,VBP
mayo,JJ
specified,VBD
lower,RBR
scratch,NN
moist,RB
teaspoon,NN
substance,NN
reduce,VB
grilled,VBN
yum,RB
favotite,JJ
lobster,RBR
rice,JJ
increased,VBD
cinnamon,JJ
yams,RB
bbq,NNS
simple,VB
tofu,JJ
crumbling,VBG
seared,VBN
sides,NNS
ketchup,NN
necessary,JJ
breakfast,VBP
problems,NNS
combined,VBN
breadcrumbs,IN
crispy,NN
side,JJ
beets,NNS
compliment,NN
toasted,VBD
turned,VBN
confused,JJ
ounces,NNS
jars,NNS
fluid,JJ
meant,NN
assumed,VBD
sauce,NNS
paste,NN
thinner,NN
lbs,CC
spare,JJ
ribs,JJ
broiler,RP
sticky,NN
marinate,JJ
london,NN
broil,NN
buttermilk,NN
letting,VBG
stand,VB
helped,VBD
adhere,VB
juicy,NN
peanut,NN
splenda,NN
sundaes,NN
flavoring,NN
looks,NNS
powdered,JJ
sis,NN
telling,VBG
see,VB
steve,VBP
piled,VBD
feast,JJ
coleslaw,NN
weighed,VBD
pinch,NN
kick,JJ
elizabeth,VBP
yum,NN
mystergirl,JJ
linguini,NN
review,VBP
pasta,RB
indiscriminately,RB
mg,VBP
lemony,NN
favorite,NNS
organic,JJ
tree,NN
peel,NN
teste,NN
powerful,JJ
independence,NN
bbq,VB
dressing,NN
wishbone,NN
supreme,JJ
future,JJ
chick,JJ
pine,VBP
nuts,NNS
c,JJ
creme,NN
menthe,FW
mint,NN
flavoring,VBG
cookies,VBZ
tolerate,NN
condiment,NN
job,NN
look,VB
addicted,JJ
curly,JJ
spirals,NNS
seemed,VBD
hold,JJ
tahini,NN
explosion,NN
lennie,VBD
salads,NNS
fattoosh,VBP
bursting,VBG
salad,VBP
addictive,JJ
rosemary,NN
splash,JJ
tiny,JJ
taken,VBN
carefully,RB
guard,JJ
break,NN
yo,CC
richard,NN
soy,VBD
meatless,JJ
noticed,JJ
given,VBN
filling,JJ
pasty,NN
pour,VBP
skinless,JJ
cholesterol,NN
daughter,VBP
touch,VB
turkey,JJ
ate,VBP
picante,NN
sauce,VBD
give,JJ
refried,VBD
burrito,NNS
cherries,NNS
dorothy,VB
became,VBD
center,NN
loaves,VBZ
gobbles,NNS
loves,NNS
mint,NNS
pudding,NN
orange,VBP
potluck,JJ
bev,VBP
lbs,VBZ
gingerbee,VBP
sirloin,JJ
skin,RB
risa,VBP
mouthful,JJ
artichokes,VBP
sunday,NN
nite,JJ
bites,VBZ
appetizers,NNS
miller,VBD
sitting,VBG
addicting,VBG
refreshing,NN
plenty,NN
yummy,VBP
requests,NNS
sneak,NN
allrecipes,NNS
teriyaki,NN
brown,RP
browning,VBG
besides,IN
continue,JJ
sharlene,VB
farmer,VBP
toast,JJ
intro,JJ
laughing,VBG
veggie,NN
shallot,VBZ
short,JJ
shallot,NN
finding,VBG
stalks,NNS
chard,RB
want,JJ
waste,NN
rest,JJS
chard,NN
pine,NN
iron,NN
paprika,VBP
plays,NNS
mashed,JJ
coating,NN
gravies,NNS
needs,VBZ
sauted,VBN
neidermeyer,NN
chop,NN
mmmmm,RB
outdoors,NNS
charcoal,VBP
turned,JJ
delicate,JJ
mirjam,VBP
bought,VBN
prepared,VBD
wrapped,VBN
defrost,NN
brussels,NNS
pupu,NN
platter,NN
dipping,VBG
sauces,NNS
tripling,VBG
asked,JJ
cod,JJ
oregano,JJ
mil,NN
adore,NN
ask,NN
casserole,JJ
dill,JJ
suzyq,VBP
make,NNS
file,VBP
cheddar,JJ
egg,RP
izzy,VBP
thicker,NN
scoops,NNS
sounds,VBZ
unpretentious,JJ
knock,VB
socks,NNS
messing,VBG
learning,VBG
cook,JJ
personally,RB
wow,RB
miracle,NN
distinct,JJ
hearty,NN
sticks,NNS
uncle,VBP
salad,NNS
reminds,VBZ
mother,NN
colesalw,NN
crunch,NN
tuna,NN
eggplant,JJ
erin,RB
grocer,NN
sale,NN
tons,NNS
left,NN
refrigerator,NN
togehter,RB
throw,NN
picnic,JJ
avocado,NNS
assortment,JJ
cherry,VBP
glaze,NN
glazed,JJ
best,RB
teriffic,VBP
darlene,NN
tostitos,NNS
tortilla,JJ
dont,NN
vivid,VBP
book,NN
parmesan,NN
essential,JJ
winner,JJR
ways,NNS
cook,VBP
kielbassa,NN
wonderful,VB
steve,JJ
washday,JJ
forget,JJ
laundry,NN
omit,NN
hocks,NNS
meaty,VBP
bones,NNS
flavor,RB
sooner,NN
girls,NNS
young,JJ
sandwhiches,NNS
peanut,VBP
sooo,VBP
nutty,RB
rest,JJ
abandoned,VBN
indulge,NN
curry,JJ
cruciferous,JJ
needed,VBD
changing,VBG
followed,JJ
dissapointed,VBD
outcome,JJ
entree,JJ
dave,VBP
trusty,JJ
kitchen,VBD
rush,NN
mode,NN
micro,NN
ole,NN
sure,RB
else,RB
keepers,NNS
dana,NN
fuss,NN
run,VBN
taking,VBG
thank,VBD
swore,NN
end,VB
tough,JJ
colourful,JJ
fact,NN
eggplants,NNS
choose,VBP
wish,VB
sooner,RB
eve,NN
mrs,NNS
echard,RB
rhubarb,NN
found,NN
rhubarb,VBP
pie,NNS
vegies,NNS
creative,JJ
dad,NN
saw,NN
parents,NNS
complained,VBD
told,NN
tablespoon,NN
tasty,VBP
sto,JJ
fast,NN
dana,RB
assemble,JJ
particularly,RB
enjoyed,RB
ann,NN
know,NNS
expatriate,JJ
homesick,NN
toffee,NN
bh,VBP
bh,JJ
portion,NN
serves,NNS
hungry,JJ
triple,JJ
thanks,VBP
focaccia,NNS
tebo,RB
lime,JJ
step,NN
mexico,NN
chimayo,NN
chile,JJ
alright,RB
divine,JJ
salsa,NN
prefering,VBG
changed,VB
crunch,JJ
burgers,NNS
cleaning,VBG
acorn,JJ
squash,NN
covered,JJ
uncovered,VBD
butternut,NN
super,JJR
help,VB
ball,JJ
wasnt,NN
dancer,JJ
fatoosh,NN
pita,VBP
drains,NNS
towels,NNS
sumac,NN
shawerma,NNS
lazy,JJ
thread,JJ
skewers,NNS
browned,VBD
let,VBD
tender,VBP
beginner,NN
agree,VB
tootsie,NN
chew,NN
pull,VB
teeth,VB
chew,NNS
dredge,VBP
powdered,VBN
cocktail,NN
uses,VBZ
inez,RB
wrote,VBD
pineapple,NNS
keeper,VBD
salmon,JJ
nice,NN
healthier,JJR
eat,RB
wolfies,NNS
parks,NNS
missy,JJ
cinco,NN
mayo,FW
cookathon,NNS
enjoy,VB
adjustments,NNS
cans,NNS
missy,NN
breakfast,JJ
omelet,NN
church,NN
stronger,JJR
chipotle,JJ
moved,VBD
gerkins,NNS
sit,JJ
shrimp,JJ
easier,RBR
worrying,VBG
partake,NN
escapades,VBZ
scrumptious,JJ
oops,NNS
diet,JJ
caramel,JJ
switching,VBG
oh,CC
go,NN
vert,NN
boullion,NN
cubes,NNS
tamales,NNS
base,NN
timer,NN
checking,VBG
correct,JJ
debster,NN
greece,VBP
enjoy,JJ
ears,VBZ
buring,VBG
lady,JJ
co,NN
enjoying,VBG
masa,JJ
harina,NN
husks,NNS
soak,JJ
minimum,JJ
insert,JJ
steamer,NN
busy,JJ
ribs,NN
braunda,VBP
regards,NNS
rudy,VB
whoever,WP
concentrate,VB
blackberries,NNS
berry,VBP
enchiladas,RB
flour,NN
tortillas,NN
gummy,JJ
experiment,JJ
flour,VBP
drink,NN
cointreau,JJ
lemonade,NN
lip,JJ
smacking,NN
jalepenos,NN
guests,VBZ
gee,JJ
resetting,VBG
knead,VBD
gluten,RB
impressed,VBD
start,NN
pulled,JJ
cow,NNS
rub,VBP
show,VBP
dark,JJ
turbinado,JJ
heaven,RB
licking,VBG
rolled,VBD
work,VB
mean,VBP
rounds,NNS
community,NN
knew,RB
marinating,VBG
karen,VBP
add,RB
gluten,JJ
thinks,NNS
heaven,VBN
lol,VBD
mood,NN
lately,RB
leading,VBG
social,JJ
lives,NNS
egg,JJ
heaven,NNS
pecorino,NN
move,NN
ktaft,NN
caramels,NNS
softer,JJR
winner,VBP
nonstick,NN
flame,NN
overbrown,RP
bottom,NN
broiled,VBD
put,RB
toasted,VBN
stacked,VBD
nurse,NN
di,NN
manda,NN
moms,NNS
neighbor,JJ
previous,JJ
reviewer,NN
wax,JJ
care,JJ
enjoy,NN
fast,VBP
sooooo,NN
goooood,NN
shepard,NN
ranch,JJ
jesse,NN
butter,VBP
ahhhhh,JJ
layered,VBD
parfait,RB
places,NNS
likes,NNS
tecture,NN
tested,VBN
provide,IN
written,VBN
layer,JJ
wondrful,JJ
crushed,VBD
ran,JJ
rings,NNS
pulses,NNS
mush,NN
complemented,VBN
garnerd,NN
gidget,VB
seasoned,JJ
salt,VBD
accented,VBN
toasted,JJ
najwa,NN
german,JJ
nary,JJ
drop,NN
barb,IN
ribs,NNS
eaten,RB
pork,JJ
rest,VBP
lbs,NN
jack,NN
daniels,NNS
kraft,NN
hickory,NN
smoke,NN
bbq,VBD
grill,JJ
severe,JJ
thunderstorm,NN
end,VBP
believe,VBP
texas,VBP
toast,IN
storm,NN
knocked,VBD
power,NN
candlelight,VBD
allows,VBZ
threw,NN
bite,VB
fritos,NNS
kidney,NN
delighted,VBD
mirj,NN
yummy,CC
dh,VBP
posted,JJ
fault,NN
margerine,NN
bad,JJ
melted,VBD
puddles,NNS
okay,RB
funny,JJ
aptly,RB
titled,VBD
homegrown,JJ
lbs,VBP
thaw,JJ
keeper,VBZ
miss,VBP
annie,IN
heather,RB
felt,VBD
rub,JJ
salty,NN
bergy,JJ
follow,VBP
walnuts,VBZ
basil,RB
champagne,NN
yeast,NN
complements,NNS
flowery,JJ
nature,NN
mead,NN
requires,VBZ
period,NN
aging,VBG
types,NNS
yeast,RB
mead,VBP
carboy,JJ
holds,VBZ
fermenting,VBG
brew,NNS
homebrewing,VBG
anyone,NN
desiring,VBG
mead,JJ
read,VBD
mad,JJ
pamela,NN
spence,NN
surprise,NN
surprised,VBN
simplicity,NN
begin,VB
describe,NNS
cake,VB
chrissy,VBP
mom,JJ
dd,NNS
peppery,NN
tomatoes,VBZ
announced,VBD
endless,VBP
butterscotch,NN
fancy,JJ
presentation,NN
enojyed,VBN
scent,JJ
dit,NN
lamb,JJ
compliment,JJ
recommend,JJ
ordinary,JJ
bread,VBD
sturdier,JJR
sourdough,VBD
bakery,NN
beautiful,NN
ripples,NNS
sugar,VBP
swirling,VBG
cooled,VBD
handle,NN
minimal,JJ
plus,JJ
suprising,VBG
mellow,VBP
resembled,VBD
younger,JJR
thrilled,VBN
overall,RB
juce,NN
tbsp,VBZ
fishiness,NN
nice,RB
boot,NN
got,VBN
original,JJ
lost,VBN
yum,JJ
chilies,NNS
liked,VB
likes,VBZ
bathe,JJ
fragrant,VBP
saffron,VBP
near,IN
region,NN
added,VB
substantial,JJ
vegetarian,JJ
servings,JJ
exotic,JJ
yummm,NN
sent,VBD
curry,NN
grill,NN
burning,VBG
microwave,JJ
fans,NNS
thai,VBP
matter,JJ
fragrant,JJ
sqeeze,NN
enhanced,JJ
vermicelli,NN
assorted,VBD
lemongrass,JJ
basicly,NN
nicer,IN
restaurant,JJ
nice,NNS
considering,VBG
ease,NN
prep,RB
skinned,VBD
legs,NNS
thighs,NNS
lurking,VBG
bone,NN
sticky,JJ
miller,RB
suggested,JJ
leary,JJ
fear,VBP
crust,JJ
george,NN
foreman,NN
wow,VBZ
knowing,VBG
fruit,VBP
shopping,VBG
proclaimed,VBD
requested,VBN
fruity,JJ
nursedi,NN
advance,VB
sport,NN
banquet,IN
add,NNS
layer,NN
proceeded,VBD
frost,JJ
coconut,JJ
inch,JJ
frost,JJS
coconut,VBP
oozing,VBG
fridge,VB
slopped,VBD
set,NN
frosted,VBD
bumby,JJ
parts,NNS
frosted,VBN
plopped,VBD
update,NN
earlier,RBR
coconut,VB
mess,NN
banquet,NN
review,VB
shared,VBN
speedy,NN
cream,JJ
contrast,NN
junebug,VBP
fry,NN
barbara,NN
smokey,VBP
leek,JJ
halved,VBN
quartering,VBG
karin,NN
cheeses,NNS
sound,JJ
wait,VBD
supermarket,VBP
aroma,IN
tempting,VBG
neighbors,NNS
nurse,RB
di,VBP
oatmeal,NN
nursedi,VBP
posted,VBN
strawberries,NNS
substituting,VBG
equal,JJ
applesauce,NN
superb,NNS
shallots,NNS
inexpensive,JJ
satisfying,JJ
reviewers,NNS
thinner,JJ
reducing,VBG
left,JJ
oz,JJ
beef,VBP
liquid,VBP
dorothy,NN
sauce,RB
tish,VB
denise,VBP
nh,NN
packed,VBD
bars,NNS
mary,VBP
halve,NN
horseradish,NN
pales,NNS
beside,RB
pimento,NN
brunch,JJ
shallots,JJ
strawberry,VBP
warmer,NN
weather,NN
memorial,JJ
miles,NNS
instant,JJ
friendly,JJ
use,IN
punch,JJ
quart,NN
pitcher,NN
cups,VBP
remainder,NN
yowza,NNS
blintzes,NN
dreamy,VBZ
creamy,RB
blintz,NN
israeli,JJ
capital,NN
steingrim,VBP
lennie,RB
micowave,NN
figs,NNS
supermarket,NN
swell,VBP
lookout,JJ
miss,JJ
beth,NN
grandson,NN
eats,NNS
scarfed,VBP
substitue,NN
product,NN
tara,NN
interesting,VBG
picnic,NN
eash,NN
taster,NN
agreed,VBD
cashews,NNS
empty,NN
sesamee,NN
land,NN
starts,VBZ
variety,NN
poultry,NN
definiatly,RB
evie,VBP
wedges,NNS
quick,VBP
genius,NN
invited,VBN
bring,NN
custard,NN
box,NN
mix,CC
concentrate,VBP
sensation,NN
substitute,JJ
almonds,VBZ
graham,JJ
cracker,NN
coconut,VBN
shops,NNS
texas,JJ
kansas,NN
order,NN
cast,NN
skillet,NN
mascarpone,JJ
unicorn,JJ
tiramisu,NN
discerning,VBG
snobs,NNS
thumbs,RB
culinary,JJ
smiled,VBN
kevin,NN
brie,VBP
spring,NN
held,VBN
looked,JJ
friedel,NN
yes,UH
chunky,NN
drizzled,JJ
rated,VBN
winner,JJ
mysterygirl,VBP
subtly,RB
hanging,VBG
di,RB
tongue,VBP
eaten,NN
individual,JJ
burritos,NN
taco,IN
enchilada,RB
toppings,NNS
jacket,NN
baby,VB
baby,JJ
southern,VB
girl,JJ
grandmother,NN
long,RB
crispy,VBP
triple,NN
usuallly,RB
goldmine,NN
virginia,NN
exceptionally,RB
serving,NN
waffles,NNS
sue,NN
right,VBD
definately,RB
recipes,VBP
tunafish,NN
fouzia,JJ
ton,NN
potato,VBP
pie,VBP
runny,JJ
wonderfully,RB
longer,NN
meringue,JJ
barbara,VBP
marinated,VBN
london,VBD
overnight,NN
london,JJR
due,JJ
sublime,JJ
pie,IN
walnuts,VBP
k,NNS
sugared,JJ
broccoli,NN
breadcrumbs,JJ
grilled,JJ
loooong,JJ
versatile,IN
purpose,NN
beauty,NN
alternate,NN
stay,NN
amounts,NNS
wheatberries,NNS
lunch,VBD
cubed,JJ
champignion,NN
dancer,VBP
wild,JJ
gay,JJ
thin,VBP
allspice,NN
melted,JJ
brushed,VBD
wash,NN
remembered,VBD
soften,NNS
instantly,RB
impatient,JJ
soaking,VBG
essentially,RB
kidney,JJ
simmer,NN
hold,VB
mirjam,NN
tofu,NNS
voted,VBD
diced,VBD
mozarella,NN
finshed,JJ
jen,VBP
funny,RB
thinking,NN
folks,NNS
lake,VB
gatherings,NNS
salads,VBZ
requirement,JJ
gin,VB
swirled,VBD
vermouth,JJ
dumped,VBD
dry,NN
dirty,VB
flakey,JJ
saved,VBD
worth,IN
mars,NNS
bars,VBZ
halibut,JJ
abundant,JJ
mayonaise,NN
trip,NN
unusal,JJ
ratio,NN
meringue,NNS
zested,VBN
squeezed,VBN
fast,JJ
creamsicle,NN
tastiest,VBP
burger,NN
prefered,VBN
throughout,IN
placed,VBN
centre,NN
gourmet,NN
ounces,VBZ
angel,JJ
cakes,NNS
quarts,NNS
raspberries,NNS
awhile,JJ
kept,NN
moisten,NNS
rinse,VBP
potential,JJ
dryness,NN
refrigerated,VBD
sat,JJ
picture,NN
puffed,NN
end,JJ
jello,NN
cal,JJ
raspberry,NN
favorite,RB
virginia,RB
frige,VBP
kernel,NNS
frige,JJ
thanks,VBZ
someone,NN
inexperienced,VBD
pie,JJ
nervious,JJ
certain,JJ
number,NN
limes,RB
limes,NNS
thaw,NNS
charishma,NNS
charcoal,NN
smoky,NN
barbecue,NN
kym,VBP
mango,NNS
salsa,VB
cheap,JJ
fall,NN
steaks,NN
toss,NN
pepper,FW
sage,NN
dallop,VB
tasty,VB
smoked,JJ
kielbasa,VBD
inside,RB
handy,VB
pack,NN
cooler,NN
park,NN
summertime,JJ
followed,VBN
vinagrette,NN
understand,VB
passed,VBN
anymore,RB
staple,JJ
weekly,JJ
take,NN
sigh,JJ
readily,RB
cilantro,JJ
tossed,VBN
semisweet,NN
bothers,NNS
stomach,VBP
decadent,JJ
tins,NNS
minis,JJ
uploading,JJ
post,NN
taters,NNS
bring,VB
teased,VBD
overboard,IN
bits,NNS
mopped,VBD
roll,JJ
washed,JJ
romano,NN
absolute,NN
potluck,NN
pan,NNS
skin,NN
marinade,RB
friedel,VBP
lucky,JJ
nibbling,VBG
along,RP
delighted,JJ
chole,NN
mango,JJ
spicing,VBG
try,RB
heat,JJ
filled,VB
tears,NNS
ramp,NN
towards,NNS
curried,VBD
breads,NN
anu,JJ
terri,VBD
wongerful,JJ
jicama,RB
glass,JJ
