attraction_name,review stars,review text
"Chinatown Heritage Centre, Singapore",4,"Very good place to find some Singaporean souvenirs with cheap price. Start from 1 sing dollar to max 10 sing dollar max. Some merchants allows you to bargain. If you are quite sensitive with the sun heats, always use the sun-screen, bring umbrella or hat and some water, because at noon the temperature could raise till 40 celcius."
"Chinatown Heritage Centre, Singapore",4,Good shops with different price. Pay attention to underground area as they have some of the best shop and foood there. The night market food court is delicious.
"Chinatown Heritage Centre, Singapore",4,"Mascara warning, if you've any sensitivity then seeing how hard life was not too long ago for some people should tug at your heart strings.

It is very informative and interesting with the help of the audio guide, not something that i would ordinarily partake in. The reproduction seems to be very good.

Stand in the doorway of the room of the family of 2 adults and 6 kids and think about it..."
"Chinatown Heritage Centre, Singapore",4,The temple is very nice from inside. Very calm and peaceful. You can borrow cloth from the temple to cover yourself if you are planning to wear shorts or sleeveless clothes.
"Chinatown Heritage Centre, Singapore",5,Clean and usualy place
"Chinatown Heritage Centre, Singapore",5,👍🏻
"Chinatown Heritage Centre, Singapore",5,The Chinatown heritage centre traces the history of Singapore's early pioneers who left mainland China in search of a better future for their families. A must visit for those who love history and want to know more of what makes this small country tick.
"Chinatown Heritage Centre, Singapore",4,It is a good exhibition showing how the early Chinese immigrants from China settled themselves down in Chinatown.
"Chinatown Heritage Centre, Singapore",3,Chinatown Singapore is a vibrant place to visit during the Chinese New Year. Full of colour & noise! Easily accessible via the MRT system.
"Chinatown Heritage Centre, Singapore",4,"The architechture is rich with heritage, belonging to serveral cultures. The unique blend of Chinese, Malay and Indian architechture truely reflects how ubiquitous multiculturalism is in Singapore."
"Chinatown Heritage Centre, Singapore",5,"Wow, what an amazing museum! I cannot praise this place enough! It is such a gem. The exhibition is extremely well curated and the antiques very well protected. The staff members are extremely friendly. You need a good hour for the first two floors, and you need another 30-45 minutes for the last floor."
"Chinatown Heritage Centre, Singapore",5,"A short walk from our hotel, the 1887. Re-live the lives of Chinese immigrants as it happened in the early part of the century. See the stories of various trades people, from tailors to carpenters to family life."
"Chinatown Heritage Centre, Singapore",5,the staff was really helpful and friendly during our visit. the setup of the place was excellent! really brought back memories for older times. love the place!
"Chinatown Heritage Centre, Singapore",5,Lovely place. Missed visiting Buddha temple. You can shop with good bargain as late in night. Try lebonis and turkish dishes in hawkers spot. in 15 dollars your tummy bursts out. Be a good foodie.
"Chinatown Heritage Centre, Singapore",5,Really worth doing had great audio too
"Chinatown Heritage Centre, Singapore",4,Really gives you a good feel for life in Chinatown - particularly the hidden parts
"Chinatown Heritage Centre, Singapore",4,Nicely done.  A little pricey at 15 entrance...i think 10 would be more realistic. Exhibits nice presented  and audio guide is excellent if a little slow paced...taking a good hour to complete. I would suggest  mannequins  to give it a more crowded feel and less aircon but these are minor issues in a pleasant and informative experience
"Chinatown Heritage Centre, Singapore",5,"Don't miss it if you are interested in history, incl. 1950s and 1960s, back into the old days of Singapore. (Positively worth the admission fee of 15 SGD. Well done presentation and audio guide)."
"Chinatown Heritage Centre, Singapore",5,Great place to uncover Chinatown and its rich history.
"Chinatown Heritage Centre, Singapore",5,Very busy as usual but love the history behind this place. Lot of things to buy for tourists. Food wise is okay choice.
"Chinatown Heritage Centre, Singapore",4,"Really good but the experience was much much longer than we thought, and we ended up skipping  out of most of the later parts. The first section walks you through the living spaces and is actually less than half of the whole thing, so be prepared!"
"Chinatown Heritage Centre, Singapore",5,"Great museum! Inside the shop house, a very well curated museum that recreates the living conditions of people living in these shop houses in olden day Singapore. From the samsui women to a family of hawkers, the virtual tour will bring you around the house and give you a glimpse into the everyday lives and conversations of the people that used to live here. On the 3rd floor is a more sobering exhibit, that documents many of the struggles that the early immigrants had to go through when coming over to Singapore to seek out a better future. All in all though, a great place for learning and entry is around 15 sgd."
"Chinatown Heritage Centre, Singapore",5,"$15 entrance, but it's worth it. It is a very well done history museum. Lots of great information and the interactive guide is very well done. Definitely worth a visit."
"Chinatown Heritage Centre, Singapore",4,Great place we'll worth a visit. Food great as well
"Chinatown Heritage Centre, Singapore",4,It is worth to visit there especially to our tourist
"Chinatown Heritage Centre, Singapore",5,"Well worth a visit, to experience life in the old shop houses of Singapore. Excellent presentation with audio bringing the old days back to life."
"Chinatown Heritage Centre, Singapore",5,Fantastic experience. The audio guide is wonderfully planned and scripted. Thoroughly enjoyed myself - one of the best I've been to locally and abroad!
"Chinatown Heritage Centre, Singapore",4,"Very interesting, has lots of  shops to get some knick knacks"
"Chinatown Heritage Centre, Singapore",5,I was really touched by this place.
"Chinatown Heritage Centre, Singapore",5,Excellent insight into the life and traditions within Chinatown.
"Chinatown Heritage Centre, Singapore",4,Quite interesting place to visit and discover some old history
